data,ricoveri,abruzzo,basilicata,calabria,campania,emilia_romagna,friuli_venezia_giulia,lazio,liguria,lombardia,marche,molise,piemonte,puglia,sardegna,sicilia,toscana,umbria,valle_daosta,veneto,pa_bolzano,pa_trento
2020-03-31T00:00:00,1577,22,0,15,31,185,19,61,110,769,38,5,46,49,11,21,55,6,6,94,9,25
2020-04-01T00:00:00,1497,24,2,18,35,180,16,51,75,736,34,1,49,39,6,22,61,6,9,98,14,21
2020-04-02T00:00:00,1461,20,3,32,17,182,15,45,83,721,34,2,47,37,7,34,53,8,4,86,13,18
2020-04-03T00:00:00,1257,25,5,2,31,171,7,53,70,620,21,1,32,32,2,20,63,3,6,63,10,20
2020-04-04T00:00:00,1015,15,3,3,14,118,10,42,76,457,18,2,23,23,6,27,65,3,4,74,4,28
2020-04-05T00:00:00,837,17,0,5,15,113,6,32,65,365,23,1,13,34,7,14,37,3,3,63,8,13
2020-04-06T00:00:00,1012,10,1,2,14,133,6,35,69,488,25,2,41,25,4,13,38,3,4,75,14,10
2020-04-07T00:00:00,1014,15,7,6,11,109,13,39,67,423,35,0,71,36,3,17,41,5,11,79,9,17
2020-04-08T00:00:00,1035,17,7,3,17,122,10,31,77,460,21,0,88,24,3,16,37,0,7,71,11,13
2020-04-09T00:00:00,993,18,4,0,11,103,6,25,59,446,14,0,114,14,12,22,42,3,7,74,11,8
2020-04-10T00:00:00,901,18,2,7,5,110,16,35,49,414,17,3,60,17,11,15,47,2,6,48,9,10
2020-04-11T00:00:00,808,19,3,2,9,113,12,45,34,333,26,1,41,28,6,22,41,2,5,48,6,12
2020-04-12T00:00:00,661,13,1,2,9,97,8,36,42,300,13,1,22,12,2,7,30,1,1,47,8,9
2020-04-13T00:00:00,622,9,1,4,9,84,7,31,37,276,17,0,26,14,3,10,35,1,5,41,3,9
2020-04-14T00:00:00,837,9,0,7,14,117,7,39,57,357,15,1,55,21,5,7,39,1,2,68,8,8
2020-04-15T00:00:00,688,10,0,1,6,88,6,22,62,316,20,0,41,18,2,5,29,3,6,41,9,3
2020-04-16T00:00:00,696,9,0,4,4,101,2,22,31,323,15,3,55,20,3,16,26,0,3,43,5,11
2020-04-17T00:00:00,707,14,0,4,5,95,7,30,38,289,9,0,87,24,2,8,23,3,6,49,8,6
2020-04-18T00:00:00,569,14,4,1,6,83,5,30,42,214,9,0,65,14,5,3,20,1,3,39,5,6
2020-04-19T00:00:00,461,10,1,2,4,53,2,25,28,151,2,0,77,21,2,4,28,5,0,38,2,6
2020-04-20T00:00:00,649,20,5,3,11,86,6,25,34,241,15,0,93,20,2,7,29,3,0,41,6,2
2020-04-21T00:00:00,580,14,1,3,9,71,1,23,31,223,6,0,78,24,2,12,33,0,0,40,5,4
2020-04-22T00:00:00,585,13,3,4,11,71,14,27,30,217,2,1,85,16,2,7,27,2,2,43,1,7
2020-04-23T00:00:00,576,17,1,1,6,78,4,29,41,206,5,0,78,17,3,7,26,3,1,45,5,3
2020-04-24T00:00:00,542,17,0,3,3,61,1,22,36,192,3,1,99,12,1,20,20,1,1,38,4,7
2020-04-25T00:00:00,425,3,0,3,3,50,9,21,29,149,8,1,63,12,1,24,17,1,3,21,3,4
2020-04-26T00:00:00,349,4,0,1,0,39,1,25,27,133,3,0,59,6,0,7,15,1,1,23,1,3
2020-04-27T00:00:00,422,2,1,1,3,51,6,14,24,174,7,0,73,10,1,4,15,0,1,29,2,4
2020-04-28T00:00:00,416,6,0,2,6,48,3,13,23,173,1,0,64,18,1,2,11,4,2,32,3,4
2020-04-29T00:00:00,401,7,0,1,3,55,5,11,23,149,4,0,77,13,2,6,13,1,0,29,2,0
2020-04-30T00:00:00,353,5,0,1,5,53,3,14,24,140,2,0,61,4,1,2,11,1,1,21,3,1
2020-05-01T00:00:00,270,5,0,1,0,33,1,7,10,112,1,0,44,13,4,3,14,0,0,19,0,3
2020-05-02T00:00:00,234,5,0,0,1,36,3,13,11,89,3,0,36,5,1,1,13,0,2,13,0,2
2020-05-03T00:00:00,180,1,2,0,1,24,1,5,14,70,3,0,32,1,0,2,6,0,1,14,1,2
2020-05-04T00:00:00,284,3,0,2,1,41,0,10,16,118,2,1,47,2,2,6,12,0,1,19,1,0
2020-05-05T00:00:00,276,3,0,0,1,31,2,14,13,107,1,0,45,8,2,6,14,2,0,22,0,5
2020-05-06T00:00:00,280,4,0,0,0,52,4,3,16,116,1,1,55,3,0,2,9,0,0,12,2,0
2020-05-07T00:00:00,264,0,0,0,4,28,4,14,20,103,4,0,50,8,0,1,10,0,1,17,0,0
2020-05-08T00:00:00,274,3,0,1,3,29,6,10,17,115,2,2,55,5,0,0,6,0,2,16,1,1
2020-05-09T00:00:00,164,2,0,0,3,20,2,7,8,69,0,0,29,4,0,0,3,1,0,12,1,3
2020-05-10T00:00:00,154,1,1,0,3,22,1,2,2,68,1,3,33,2,2,4,5,0,0,2,0,2
2020-05-11T00:00:00,226,2,0,0,3,35,1,5,6,99,1,2,47,4,0,0,4,0,1,14,0,2
2020-05-12T00:00:00,176,2,0,0,4,24,0,3,12,70,1,1,35,5,0,1,8,0,0,9,1,0
2020-05-13T00:00:00,178,1,0,0,1,14,4,10,7,77,0,2,34,7,0,4,8,0,0,5,1,3
2020-05-14T00:00:00,187,2,0,0,1,18,6,5,10,73,0,0,46,2,0,4,6,1,1,8,1,3
2020-05-15T00:00:00,191,3,0,1,1,18,9,13,13,60,0,0,51,3,0,0,7,1,0,10,0,1
2020-05-16T00:00:00,134,0,0,0,0,11,5,9,4,52,0,3,33,1,1,0,5,0,1,8,1,0
2020-05-17T00:00:00,115,2,0,0,1,11,0,4,4,50,2,0,26,2,1,1,4,0,0,5,2,0
2020-05-18T00:00:00,150,2,0,0,2,16,2,8,11,48,0,0,43,3,1,0,9,1,0,3,0,1
2020-05-19T00:00:00,143,0,0,0,1,15,0,9,8,59,1,0,31,2,0,1,3,0,1,9,0,3
2020-05-20T00:00:00,138,1,0,2,0,19,1,6,3,56,0,1,31,1,1,0,7,0,0,7,0,2
2020-05-21T00:00:00,108,1,0,0,1,15,2,6,8,37,0,0,21,3,1,0,6,0,1,3,1,2
2020-05-22T00:00:00,111,2,0,0,0,11,0,9,6,37,0,0,35,2,0,0,6,0,0,2,1,0
2020-05-23T00:00:00,88,0,0,0,0,7,1,6,6,34,0,1,20,6,0,1,2,0,0,2,1,1
2020-05-24T00:00:00,81,2,0,0,0,4,0,6,4,36,0,0,18,5,0,1,3,0,0,2,0,0
2020-05-25T00:00:00,137,1,0,0,2,20,1,6,8,43,1,0,39,0,0,1,7,1,0,5,1,1
2020-05-26T00:00:00,103,0,0,0,0,7,1,5,9,44,0,2,24,2,0,0,6,0,0,3,0,0
2020-05-27T00:00:00,97,0,0,0,2,13,3,4,5,34,0,0,30,0,0,1,1,0,1,2,0,1
2020-05-28T00:00:00,76,0,0,0,0,11,1,3,2,36,0,0,17,0,0,1,4,0,0,1,0,0
2020-05-29T00:00:00,93,0,0,0,0,4,2,4,3,43,0,0,25,2,1,0,3,0,0,5,0,1
2020-05-30T00:00:00,79,0,0,0,0,6,2,3,8,31,0,0,25,2,0,1,1,0,0,0,0,0
2020-05-31T00:00:00,47,1,0,0,0,3,1,3,2,21,0,0,11,1,0,1,2,0,0,1,0,0
2020-06-01T00:00:00,100,1,0,0,0,10,1,1,7,33,0,1,32,3,0,0,7,0,0,3,0,1
2020-06-02T00:00:00,59,2,0,0,0,6,1,1,6,21,0,0,14,0,0,1,3,0,0,4,0,0
2020-06-03T00:00:00,80,1,0,0,0,5,3,5,8,27,0,0,25,0,0,2,0,0,0,2,0,2
2020-06-04T00:00:00,72,0,0,3,0,7,1,5,6,24,0,0,19,0,0,1,2,0,1,2,1,0
2020-06-05T00:00:00,78,0,0,0,1,7,1,3,3,34,0,0,22,1,0,1,1,0,1,3,0,0
2020-06-06T00:00:00,46,0,1,0,1,5,1,5,4,19,0,0,6,1,0,0,2,0,0,1,0,0
2020-06-07T00:00:00,42,2,0,0,1,3,0,3,3,21,0,0,8,0,0,0,0,0,0,0,1,0
2020-06-08T00:00:00,92,1,0,0,0,6,1,12,5,28,0,0,28,1,1,0,4,1,0,2,1,1
2020-06-09T00:00:00,64,1,0,1,0,7,0,2,2,25,0,0,21,0,0,0,1,1,0,3,0,0
2020-06-10T00:00:00,68,0,0,1,0,7,0,8,4,24,0,0,19,0,0,2,2,0,0,1,0,0
2020-06-11T00:00:00,54,2,0,0,0,1,0,5,0,22,0,0,20,0,0,0,0,1,0,2,1,0
2020-06-12T00:00:00,66,0,0,0,0,6,1,7,1,18,0,0,23,0,2,0,3,0,0,3,2,0
2020-06-13T00:00:00,58,0,0,0,0,5,0,12,3,28,0,0,8,0,0,0,0,0,0,2,0,0
2020-06-14T00:00:00,48,0,0,1,0,3,0,4,2,19,0,0,13,0,0,0,5,0,1,0,0,0
2020-06-15T00:00:00,64,2,0,0,0,7,1,3,1,35,0,1,12,0,0,0,1,0,0,1,0,0
2020-06-16T00:00:00,50,1,0,0,0,3,1,2,6,19,0,0,13,0,1,0,3,0,0,1,0,0
2020-06-17T00:00:00,56,1,0,0,0,2,1,2,2,17,0,0,24,2,0,0,5,0,0,0,0,0
2020-06-18T00:00:00,62,0,0,0,2,8,0,1,3,27,0,1,16,0,0,0,2,0,0,0,2,0
2020-06-19T00:00:00,69,1,0,0,2,4,2,3,3,21,0,0,29,1,0,0,1,0,1,1,0,0
2020-06-20T00:00:00,34,0,0,0,0,2,2,5,4,10,0,0,6,1,0,0,2,0,1,0,1,0
2020-06-21T00:00:00,40,1,0,1,1,7,0,4,4,9,0,1,10,0,0,0,1,0,0,1,0,0
2020-06-22T00:00:00,70,0,0,0,2,5,0,3,4,22,1,0,28,1,0,1,2,0,0,0,1,0
2020-06-23T00:00:00,50,0,0,0,0,3,0,4,1,22,0,0,15,0,0,0,5,0,0,0,0,0
2020-06-24T00:00:00,65,0,0,1,4,3,1,6,1,28,0,0,19,0,0,0,1,0,0,1,0,0
2020-06-25T00:00:00,64,0,0,0,15,10,1,3,3,19,0,0,9,1,0,0,0,0,0,1,1,1
2020-06-26T00:00:00,69,0,0,0,0,6,1,6,3,27,0,0,18,0,0,2,3,0,0,1,2,0
2020-06-27T00:00:00,36,2,0,0,1,2,0,2,4,16,0,0,4,0,1,0,2,0,0,1,0,1
2020-06-28T00:00:00,29,0,0,0,0,2,0,3,2,16,0,0,5,0,0,0,1,0,0,0,0,0
2020-06-29T00:00:00,70,0,0,0,0,7,0,1,4,27,0,0,23,0,1,1,1,0,1,3,1,0
2020-06-30T00:00:00,59,0,0,0,1,4,0,7,3,22,0,0,17,0,0,1,0,1,0,3,0,0
2020-07-01T00:00:00,49,0,0,0,1,2,1,4,1,18,1,0,18,0,0,0,0,0,0,3,0,0
2020-07-02T00:00:00,64,1,0,0,7,8,0,10,0,21,0,0,13,0,0,0,1,1,1,1,0,0
2020-07-03T00:00:00,69,1,0,0,4,5,3,6,4,26,0,0,17,0,0,0,0,1,0,1,0,1
2020-07-04T00:00:00,36,3,0,0,1,2,0,5,2,18,0,0,3,0,1,0,1,0,0,0,0,0
2020-07-05T00:00:00,47,0,0,1,3,12,2,4,4,13,0,0,4,0,0,2,1,0,0,1,0,0
2020-07-06T00:00:00,56,0,0,0,1,8,0,10,2,15,1,0,12,0,0,0,0,0,0,4,2,1
2020-07-07T00:00:00,45,0,0,0,1,5,1,3,1,19,0,0,11,2,0,0,0,0,0,2,0,0
2020-07-08T00:00:00,55,1,2,0,2,6,1,6,2,20,1,0,10,0,0,0,1,1,0,1,1,0
2020-07-09T00:00:00,44,0,0,0,0,4,0,1,1,19,0,0,12,0,0,0,0,0,0,6,1,0
2020-07-10T00:00:00,61,0,0,0,2,6,0,3,0,25,0,1,15,0,0,2,0,1,0,5,1,0
2020-07-11T00:00:00,45,0,0,0,2,4,0,4,1,23,1,0,5,0,0,0,0,0,0,3,1,1
2020-07-12T00:00:00,35,1,0,0,1,2,0,3,3,12,1,0,6,0,0,1,0,0,0,5,0,0
2020-07-13T00:00:00,58,0,0,0,1,3,1,3,3,17,0,0,23,0,1,4,1,0,0,1,0,0
2020-07-14T00:00:00,48,0,0,1,3,2,1,5,0,16,0,0,11,0,0,0,4,1,0,4,0,0
2020-07-15T00:00:00,53,0,0,0,3,2,1,5,4,14,0,0,14,0,0,2,3,1,0,3,1,0
2020-07-16T00:00:00,53,1,0,1,1,9,3,1,2,10,0,0,11,0,0,6,0,0,1,6,1,0
2020-07-17T00:00:00,75,1,0,1,6,11,0,5,1,18,0,0,18,3,0,1,1,0,0,8,1,0
2020-07-18T00:00:00,44,0,0,0,2,1,0,9,4,12,0,0,10,0,3,1,0,0,0,2,0,0
2020-07-19T00:00:00,34,1,0,0,0,4,0,4,0,12,0,0,7,0,0,1,1,0,0,3,0,1
2020-07-20T00:00:00,60,1,0,0,4,5,0,6,10,13,0,0,20,0,0,0,0,0,0,0,1,0
2020-07-21T00:00:00,65,1,0,0,3,5,2,9,4,16,1,0,14,1,1,2,0,0,0,5,0,1
2020-07-22T00:00:00,56,0,0,0,5,3,1,1,4,22,0,0,13,3,1,0,2,0,0,1,0,0
2020-07-23T00:00:00,59,1,0,0,3,6,2,5,1,19,1,0,11,1,0,1,0,1,0,6,1,0
2020-07-24T00:00:00,56,1,0,0,1,3,0,11,4,18,0,0,10,4,0,1,0,0,0,3,0,0
2020-07-25T00:00:00,58,1,0,0,3,5,1,6,1,16,0,1,9,2,0,8,0,0,0,3,2,0
2020-07-26T00:00:00,41,1,0,0,1,5,0,3,2,17,1,0,5,0,0,2,1,0,0,3,0,0
2020-07-27T00:00:00,50,0,0,0,2,2,0,5,2,12,1,0,15,0,0,3,3,0,0,5,0,0
2020-07-28T00:00:00,57,1,0,0,2,6,1,8,1,16,0,0,13,2,0,2,1,0,0,3,1,0
2020-07-29T00:00:00,50,0,0,0,4,5,1,3,2,16,0,0,8,0,0,2,2,0,0,7,0,0
2020-07-30T00:00:00,53,0,0,0,0,5,0,7,1,13,1,0,13,2,0,6,2,0,0,2,1,0
2020-07-31T00:00:00,72,1,0,1,0,3,0,8,0,28,1,0,13,1,1,5,3,3,0,4,0,0
2020-08-01T00:00:00,65,1,0,1,1,8,3,5,1,17,1,0,10,3,1,0,5,0,0,7,0,1
2020-08-02T00:00:00,48,2,0,0,0,10,0,3,1,11,0,0,6,4,0,0,3,1,0,6,1,0
2020-08-03T00:00:00,76,2,0,0,2,5,0,6,1,22,1,0,26,2,0,2,1,0,0,3,1,2
2020-08-04T00:00:00,59,2,0,1,1,6,1,4,2,19,1,0,8,2,1,1,2,0,0,7,1,0
2020-08-05T00:00:00,73,1,0,1,2,5,4,6,3,26,0,0,8,2,1,5,2,2,0,3,2,0
2020-08-06T00:00:00,53,3,0,1,1,7,2,4,2,11,0,0,12,1,0,4,0,0,3,2,0,0
2020-08-07T00:00:00,65,1,0,0,0,6,1,4,2,21,0,0,14,2,1,2,1,2,1,5,0,2
2020-08-08T00:00:00,57,0,0,1,4,4,0,7,0,17,0,0,6,4,0,6,2,0,0,6,0,0
2020-08-09T00:00:00,60,1,0,0,3,2,0,8,4,15,2,0,6,7,0,7,0,0,0,3,1,1
2020-08-10T00:00:00,79,0,0,0,10,4,0,6,0,31,0,0,13,5,0,0,2,1,0,6,0,1
2020-08-11T00:00:00,58,1,0,0,0,1,0,8,4,18,3,0,9,5,0,3,2,1,0,2,1,0
2020-08-12T00:00:00,87,1,0,2,7,6,0,10,4,27,0,0,12,3,2,3,2,1,0,7,0,0
2020-08-13T00:00:00,77,0,0,1,3,12,1,5,3,29,1,0,7,2,0,4,1,0,0,8,0,0
2020-08-14T00:00:00,79,1,0,0,4,4,2,9,2,30,1,0,11,3,1,3,1,1,0,4,1,1
2020-08-15T00:00:00,60,0,0,1,2,4,2,9,1,14,0,0,9,4,1,3,3,0,0,6,1,0
2020-08-16T00:00:00,62,2,0,1,5,5,0,11,3,9,1,0,5,3,2,10,1,0,0,4,0,0
2020-08-17T00:00:00,81,0,0,1,10,5,0,11,1,20,0,0,14,6,3,1,2,0,0,7,0,0
2020-08-18T00:00:00,103,1,0,0,4,6,1,15,2,27,1,1,24,3,1,4,3,2,0,5,2,1
2020-08-19T00:00:00,127,3,0,1,3,11,3,9,6,31,3,0,23,10,2,5,3,0,0,14,0,0
2020-08-20T00:00:00,77,4,0,0,2,1,0,15,0,25,0,0,11,5,4,2,2,0,0,6,0,0
2020-08-21T00:00:00,91,3,1,0,7,8,1,10,3,22,0,0,8,9,1,3,5,2,0,6,1,1
2020-08-22T00:00:00,111,4,0,1,12,6,1,19,1,35,2,0,6,10,1,6,4,0,0,3,0,0
2020-08-23T00:00:00,89,2,0,1,1,9,3,12,5,24,0,0,4,11,8,3,1,0,0,5,0,0
2020-08-24T00:00:00,116,0,0,1,2,6,1,17,8,40,1,1,11,9,2,3,2,1,0,10,1,0
2020-08-25T00:00:00,139,1,0,0,9,9,1,14,4,45,2,1,16,10,3,7,3,1,0,11,1,1
2020-08-26T00:00:00,141,4,0,0,4,10,2,18,7,50,1,0,10,10,4,5,10,1,0,5,0,0
2020-08-27T00:00:00,135,1,0,0,9,9,1,15,11,44,3,0,6,9,3,8,6,0,0,10,0,0
2020-08-28T00:00:00,135,3,0,3,3,6,2,18,6,37,3,0,15,7,8,5,6,0,1,9,1,2
2020-08-29T00:00:00,107,2,0,0,6,5,1,10,3,33,0,0,4,14,4,5,6,0,0,14,0,0
2020-08-30T00:00:00,113,0,0,4,4,7,2,18,7,32,0,0,7,13,3,5,3,1,0,7,0,0
2020-08-31T00:00:00,121,0,0,0,5,7,1,19,11,33,0,0,13,7,2,6,6,0,1,8,0,2
2020-09-01T00:00:00,151,1,0,1,6,15,1,21,8,39,0,0,13,20,5,7,4,0,0,10,0,0
2020-09-02T00:00:00,165,1,1,0,10,18,5,18,7,36,1,0,19,17,5,8,4,1,0,13,1,0
2020-09-03T00:00:00,179,4,1,1,14,13,2,27,11,39,2,0,16,13,6,9,5,3,0,11,2,0
2020-09-04T00:00:00,165,1,0,2,4,12,3,24,8,39,0,0,16,12,6,10,8,1,0,15,0,4
2020-09-05T00:00:00,147,0,1,6,8,15,3,22,12,28,0,0,8,14,3,8,5,1,0,13,0,0
2020-09-06T00:00:00,120,1,0,3,1,7,2,23,11,25,0,0,10,10,4,11,2,0,0,10,0,0
2020-09-07T00:00:00,201,3,1,3,14,16,5,19,20,44,1,2,14,18,7,9,5,1,1,17,1,0
2020-09-08T00:00:00,169,7,0,1,8,13,0,15,11,39,4,0,22,18,6,6,6,3,0,9,1,0
2020-09-09T00:00:00,179,2,0,3,7,15,4,26,12,38,0,0,8,12,14,14,13,0,0,9,0,2
2020-09-10T00:00:00,200,3,2,0,10,14,1,29,15,39,3,0,9,10,6,16,10,4,1,25,3,0
2020-09-11T00:00:00,187,3,1,0,13,15,2,31,18,39,3,0,15,6,7,10,12,1,1,8,1,1
2020-09-12T00:00:00,181,3,0,3,17,16,5,26,11,23,3,2,10,21,3,15,11,1,0,7,2,2
2020-09-13T00:00:00,173,2,0,0,9,8,1,34,21,28,2,0,10,14,10,14,2,1,0,16,0,1
2020-09-14T00:00:00,207,1,1,1,8,16,5,30,21,44,2,1,17,11,7,12,8,5,1,11,3,2
2020-09-15T00:00:00,228,7,0,2,8,14,0,41,21,47,3,1,14,14,6,17,10,2,0,20,1,0
2020-09-16T00:00:00,226,3,1,0,15,22,5,32,20,45,5,0,21,8,2,17,11,1,0,14,0,4
2020-09-17T00:00:00,233,4,0,1,15,18,1,47,29,44,2,0,15,7,5,13,8,4,1,19,0,0
2020-09-18T00:00:00,236,4,0,2,13,17,1,40,25,47,2,1,12,8,7,21,7,4,0,20,3,2
2020-09-19T00:00:00,189,2,0,4,10,9,1,27,20,39,3,0,8,15,9,16,7,1,0,17,0,1
2020-09-20T00:00:00,168,8,1,3,9,6,2,34,13,25,1,1,9,5,6,16,4,2,0,16,4,3
2020-09-21T00:00:00,240,0,0,1,15,13,2,40,26,47,3,1,23,9,12,16,8,0,1,19,3,1
2020-09-22T00:00:00,248,2,1,0,15,13,1,54,28,51,1,0,17,13,6,20,7,4,0,14,1,0
2020-09-23T00:00:00,241,1,1,3,15,13,4,57,13,51,0,0,25,7,2,24,7,1,0,15,0,2
2020-09-24T00:00:00,240,5,2,2,9,14,2,39,10,48,4,1,28,16,10,18,5,2,0,23,1,1
2020-09-25T00:00:00,260,2,2,1,14,15,4,50,18,48,2,1,17,20,7,27,6,2,0,22,2,0
2020-09-26T00:00:00,218,1,1,3,19,9,2,55,14,34,3,0,11,11,7,21,5,2,0,17,2,1
2020-09-27T00:00:00,191,5,0,2,11,13,1,46,18,26,2,2,8,10,2,22,5,3,0,14,1,0
2020-09-28T00:00:00,258,3,0,2,20,18,1,42,13,42,1,0,46,9,7,22,6,4,1,19,1,1
2020-09-29T00:00:00,277,4,0,2,14,7,4,60,10,53,2,0,22,14,9,36,12,1,3,23,0,1
2020-09-30T00:00:00,242,4,1,1,17,16,2,30,19,38,0,1,31,17,6,20,14,2,0,16,3,4
2020-10-01T00:00:00,316,6,2,1,25,21,6,67,30,51,0,1,29,9,7,25,12,5,2,15,0,2
2020-10-02T00:00:00,345,8,2,2,13,35,5,51,25,72,1,0,39,7,4,35,10,3,0,29,0,4
2020-10-03T00:00:00,355,8,5,0,20,20,2,63,33,69,3,1,21,15,10,27,13,4,1,34,4,2
2020-10-04T00:00:00,322,8,4,4,22,17,6,49,29,49,2,0,28,18,5,33,13,3,3,23,5,1
2020-10-05T00:00:00,424,5,1,4,35,32,0,67,33,90,2,0,39,27,11,23,15,6,0,31,3,0
2020-10-06T00:00:00,469,10,2,2,25,25,5,71,28,97,3,3,50,34,9,42,11,5,0,41,1,5
2020-10-07T00:00:00,462,9,0,5,32,23,4,62,36,124,4,1,52,23,11,27,12,6,5,24,2,0
2020-10-08T00:00:00,512,10,1,3,23,33,3,76,40,122,5,0,44,23,19,31,17,5,2,45,7,3
2020-10-09T00:00:00,555,14,1,2,24,32,5,76,49,155,7,2,49,20,13,38,15,11,0,35,2,5
2020-10-10T00:00:00,566,13,2,4,34,52,5,79,48,155,5,1,34,16,13,39,19,9,2,30,3,3
2020-10-11T00:00:00,586,16,0,0,35,50,3,66,53,163,11,0,43,26,18,29,26,11,1,33,1,1
2020-10-12T00:00:00,736,19,2,4,33,59,6,79,56,209,11,1,60,34,20,60,20,11,2,38,12,0
2020-10-13T00:00:00,806,14,0,4,42,60,9,85,55,234,6,0,72,28,16,66,39,10,5,47,6,8
2020-10-14T00:00:00,827,14,4,10,31,70,10,113,57,222,8,2,59,38,10,57,25,13,4,68,7,5
2020-10-15T00:00:00,942,22,6,8,46,63,16,94,39,300,15,0,91,42,17,56,31,23,4,59,5,5
2020-10-16T00:00:00,944,14,0,7,37,63,14,116,52,297,6,2,79,47,19,55,31,20,5,63,12,5
2020-10-17T00:00:00,1109,20,6,8,43,73,12,115,106,335,19,3,85,51,33,79,18,17,8,61,6,11
